id,name,type,sport_type,start_date_local,distance_km,moving_time_min,elapsed_time_min,total_elevation_gain_m,elev_high_m,elev_low_m,average_speed_kmh,max_speed_kmh,average_heartrate,max_heartrate,average_watts,max_watts,device_watts,suffer_score,calories,average_cadence,average_temp_c,workout_type,start_latlng,city,state,country,gear_id,trainer,commute,manual,has_heartrate,achievement_count,kudos_count,comment_count,athlete_count,pr_count,photos_count,total_photo_count,description,device_name,map_id
13122003269,Swim class sneak-out,Run,Run,2024-12-15 10:05:16,4.659,25.28,25.28,44.0,72.8,41.8,11.06,14.76,153.5,163.0,284.5,407,True,41.0,282.0,84.0,-5.9,0,"42.498132,-71.22418",,,,g20583632,False,False,False,True,0,3,1,1,0,0,0,,Garmin Forerunner 255S,a13122003269
13116599370,Sad run,Run,TrailRun,2024-12-14 15:59:28,7.446,43.05,44.1,111.0,100.2,58.8,10.38,14.4,155.4,170.0,274.4,400,True,72.0,478.0,83.4,15,0,"42.399975,-71.195806",,,,g20583632,False,False,False,True,0,7,0,1,0,0,0,"this was a long run attempt but it was not to be.   exhausted at the start and lost all motivation as soon as the sun started setting. beaver brook is probably too small for a long run anyway, at least until i know it well enough to make loops ",Garmin Forerunner 255S,a13116599370
13108395024,Lunch Rock Climb,Workout,RockClimbing,2024-12-13 12:24:35,0.0,27.58,27.58,0,0.0,0.0,0.0,0.0,90.6,126.0,,,,3.0,110.0,,,,,,,,,True,False,False,True,0,3,0,1,0,1,1,"fire alarm with off at CRG (again?!) which is my excuse for such a short climb. not fitness, obviously ",Garmin Forerunner 255S,a13108395024
13102970321,Afternoon Run,Run,Run,2024-12-12 16:25:12,4.835,26.63,26.63,62.0,87.6,53.4,10.89,17.86,156.1,168.0,288.4,423,True,45.0,300.0,84.0,3.5,0,"42.420171,-71.196151",,,,g20583632,False,False,False,True,1,3,0,1,1,0,0,,Garmin Forerunner 255S,a13102970321
13088882248,Afternoon Run,Run,Run,2024-12-10 15:58:49,4.961,26.82,26.82,45.0,77.4,49.4,11.1,17.78,154.9,165.0,286.2,381,True,45.0,300.0,83.9,3.7,0,"42.29912,-71.351701",,,,g20583636,False,False,False,True,1,4,0,1,1,0,0,,Garmin Forerunner 255S,a13088882248
13078883697,Morning Run,Run,Run,2024-12-09 08:31:34,5.03,30.55,30.55,84.0,94.2,59.6,9.88,15.19,152.0,162.0,259.4,382,True,46.0,331.0,83.5,-0.9,0,"42.420141,-71.196159",,,,g20583632,False,False,False,True,1,4,0,1,0,0,0,A little sore from the fall Saturday ,Garmin Forerunner 255S,a13078883697
13074876557,Please nap,EBikeRide,EBikeRide,2024-12-08 14:13:57,9.11,44.58,48.82,142.0,114.8,72.2,12.26,33.72,93.9,128.0,,,,6.0,199.0,,7.2,,"42.420236,-71.195966",,,,,False,False,False,True,0,5,0,1,0,2,2,"I guess this is one way to get a little more exercise  (Don't worry, she had her helmet on while we were riding)",Garmin Forerunner 255S,a13074876557
13067465312,Garmin's incident detection works,Run,Run,2024-12-07 12:59:46,12.909,71.95,72.32,118.0,80.2,42.2,10.76,16.56,154.7,165.0,283.4,427,True,120.0,798.0,83.1,1.7,2,"42.448065,-71.256701",,,,g20583632,False,False,False,True,10,6,3,1,6,0,0,"Almost bailed on this one-- last night I slept from 10 pm to 1:30 am and 3 to 7 am thanks to our possessed toddler. But it's not like I'm guaranteed to get more sleep another day so I just went. Ended up not feeling too bad, although we'll see if I make it through the afternoon.  Oh, also it was both muddy and icy... and i fell 😋and after slipping on ice, splatting completely on my back, and sliding a body length downhill, my watch warned me that it was going to text Joel Brooks unless I confirmed I was ok. I guess that's comforting",Garmin Forerunner 255S,a13067465312
13054778313,Afternoon Run,Run,Run,2024-12-05 15:31:12,6.47,34.52,36.35,40.0,74.8,45.4,11.25,14.4,154.6,169.0,284.7,406,True,56.0,386.0,83.6,3.5,,"42.299098,-71.351917",,,,g20583636,False,False,False,True,0,4,0,1,0,0,0,,Garmin Forerunner 255S,a13054778313
13040845613,Afternoon Run,Run,Run,2024-12-03 15:45:53,6.734,37.43,37.5,78.0,101.6,55.4,10.79,15.26,152.6,163.0,279.4,367,True,57.0,415.0,83.7,2.5,0,"42.299691,-71.352685",,,,g20583636,False,False,False,True,2,3,0,1,1,0,0,Some light lifting after ,Garmin Forerunner 255S,a13040845613
13023866295,Morning Run,Run,Run,2024-12-01 08:38:54,7.405,42.28,42.28,98.0,95.8,50.6,10.51,14.98,157.8,167.0,274.8,397,True,75.0,479.0,84.1,-3.2,0,"42.420261,-71.196286",,,,g20583632,False,False,False,True,2,3,0,1,2,0,0,Miri is sleeping better --> I am feeling better,Garmin Forerunner 255S,a13023866295
13009209317,Battle Road Run,Run,Run,2024-11-29 08:44:47,11.352,63.28,63.93,106.0,87.8,49.0,10.76,20.59,156.5,166.0,280.1,442,True,108.0,710.0,83.6,0.6,2,"42.448001,-71.256747",,,,g20583632,False,False,False,True,0,3,0,1,0,2,2,almost made me want to become a Revolutionary War reenactor,Garmin Forerunner 255S,a13009209317
13004612589,Ring Fit 🎮😂,Workout,Workout,2024-11-28 13:49:27,0.0,37.63,37.63,0,0.0,0.0,0.0,0.0,80.1,125.0,,,,3.0,107.0,,,,,,,,,True,False,False,True,0,2,0,1,0,0,0,getting some movement in on a rainy holiday. lots of squats and hip waggles ,Garmin Forerunner 255S,a13004612589
12995888007,MathWorks to MathWorks,Run,Run,2024-11-27 10:08:47,5.644,30.02,32.22,46.0,74.8,47.6,11.28,15.26,141.2,168.0,287.3,391,True,21.0,315.0,84.2,4.4,0,"42.299033,-71.349346",,,,,False,False,False,True,1,4,0,1,0,0,0,"ran from one campus to the other on the rail trail. did not feel fresh--not really at the fitness level to run one evening and then the next morning, but was happy to be able to maintain the effort level",Garmin Forerunner 255S,a12995888007
12990964883,Afternoon Run,Run,Run,2024-11-26 15:47:41,5.228,28.17,28.17,46.0,74.8,48.4,11.14,15.41,152.7,169.0,287.2,367,True,38.0,315.0,83.3,5.6,,"42.299054,-71.351812",,,,,False,False,False,True,1,3,0,1,0,0,0,,Garmin Forerunner 255S,a12990964883
12974036748,Around the Mystic Lakes,Run,Run,2024-11-24 09:57:20,9.677,52.9,55.12,79.0,28.4,8.2,10.98,15.55,152.2,169.0,285.1,462,True,75.0,584.0,84.5,6.4,0,"42.416937,-71.153382",,,,,False,False,False,True,0,4,3,1,0,0,0,longest run since 1 BCE! (Before children era)  ran the second mile too fast because I passed someone at an intersection who I thought was running slower than me. then i had to keep up the charade while she stayed 10 yards behind me. thankfully it did not wreck the rest of the run,Garmin Forerunner 255S,a12974036748
12959273496,Lunch Run,Run,Run,2024-11-22 11:10:48,6.52,36.4,36.4,43.0,68.6,55.0,10.75,16.99,156.7,179.0,278.0,379,True,61.0,415.0,83.8,9.2,0,"42.426326,-71.19452",,,,,False,False,False,True,3,2,0,1,2,0,0,Biked down to the Minuteman to avoid the big hill home,Garmin Forerunner 255S,a12959273496
12945579828,Fresh Pond in the sun,Run,Run,2024-11-20 12:00:25,5.61,29.77,31.23,7.0,10.6,5.2,11.31,16.49,135.9,145.0,283.4,379,True,13.0,303.0,83.6,10.1,,"42.390658,-71.146021",,,,,False,False,False,True,0,2,0,1,0,0,0,had a dr appt in Cambridge so stopped for a run on the way home.  another tshirt and shorts day wow,Garmin Forerunner 255S,a12945579828
12930151649,The Minuteman is boring but flat,Run,Run,2024-11-18 11:17:59,6.446,34.32,34.32,36.0,54.6,16.6,11.27,15.62,,,291.0,361,True,,383.0,83.4,10.8,0,"42.416582,-71.153532",,,,,False,False,False,False,0,2,0,1,0,0,0,6 weeks into trying to run more consistently and I still feel like I can't breathe easily. Is this what it takes or is it covid fallout?   at least its t-shirt and shorts weather again ,Garmin Forerunner 255S,a12930151649
12913534893,Morning Run,Run,Run,2024-11-16 07:44:04,5.491,33.15,33.15,88.0,94.4,53.2,9.94,14.69,,,262.3,391,True,,363.0,84.3,6.0,0,"42.420092,-71.196174",,,,,False,False,False,False,0,5,2,1,0,0,0,"Returned home to two crying children, one of them naked",Garmin Forerunner 255S,a12913534893
12900539695,Lunch Run,Run,Run,2024-11-14 12:06:01,6.444,36.23,36.23,68.0,101.0,64.0,10.67,15.19,,,278.7,373,True,,402.0,82.4,4.6,0,"42.299068,-71.351803",,,,,False,False,False,False,3,2,0,1,1,0,0,Finally un cursed this route and had a not terrible run. Unclear why small hills cause me so much agony though ,Garmin Forerunner 255S,a12900539695
12876493245,Whipple Hill,Run,Run,2024-11-11 10:20:47,8.291,50.97,51.48,105.0,93.0,49.0,9.76,14.98,,,261.6,454,True,,514.0,82.1,14.6,,"42.42004,-71.196202",,,,,False,False,False,False,1,3,0,1,1,0,0,almost 6 years after moving in (and getting knocked up a few months later) I'm finally in decent enough shape to run to Whipple Hill from the house. legs a little dead from toting the 30 lb gremlin around all weekend but had to take advantage of the weather,Garmin Forerunner 255S,a12876493245
12871156765,EBike with Miri,EBikeRide,EBikeRide,2024-11-10 14:33:14,15.346,55.48,60.73,96.0,92.8,50.8,16.6,36.65,,,,,,,289.0,,12.4,,"42.420187,-71.196034",,,,,False,False,False,False,0,4,0,1,0,1,1,"lesson learned that miriam falls asleep during slightly chilly, slightly windy exercise. at least I had the foresight to go earlier in the day.  left the e-assisst mostly off except the mega hill  ps: noticed that the live garmin speed readout was consistently 1mph slower than the bike computer ",Garmin Forerunner 255S,a12871156765
12868348618,Tried a built in Garmin ab workout,Workout,Pilates,2024-11-10 08:59:45,0.0,14.72,14.72,0,0.0,0.0,0.0,0.0,,,,,,,32.0,70.5,,,,,,,,True,False,False,False,0,0,0,1,0,0,0,Didn't really do it bc some creature was crawling all over me,Garmin Forerunner 255S,a12868348618
12863039080,Mommy and Miri hike (and Harry),Hike,Hike,2024-11-09 15:32:47,4.239,66.27,92.68,64.0,90.8,35.8,3.84,6.74,,,,,,,303.0,55.1,9.0,,"42.420232,-71.196161",,,,,False,False,False,False,0,2,0,1,0,4,4,"Stopped at a playground and to see people fishing, herons, fishing, alpacas and sheep. ""Im gonna go fuckin bonkers instead of napping"" Miriam decides to fall asleep 2 min from home (and at 5pm 😭)  Miriam's impression upon arriving at the Res ""its beautiful rainbow water"" 🌈 right on, kid",Garmin Forerunner 255S,a12863039080
12847090911,Blech 2,Run,Run,2024-11-07 12:20:55,6.439,36.9,37.67,70.0,97.0,64.2,10.47,14.83,,,278.3,356,True,,392.0,81.8,19.7,,"42.299091,-71.351758",,,,,False,False,False,False,3,1,0,1,3,0,0,"if you think you can use a run to shake off a headache, you cannot.",Garmin Forerunner 255S,a12847090911
12838069982,Stole Joel's Mountain Bike,Ride,MountainBikeRide,2024-11-06 11:15:18,8.266,39.48,41.2,96.0,90.4,50.2,12.56,32.76,,,,,,,336.0,,21.2,,"42.42034,-71.195864",,,,,False,False,False,False,0,1,0,1,0,0,0,because I hate my quads,Garmin Forerunner 255S,a12838069982
12828666157,Morning Run,Run,Run,2024-11-05 08:30:01,4.577,25.43,25.43,44.0,73.6,48.6,10.8,14.83,,,280.4,350,True,,268.0,83.2,11.3,0,"42.299057,-71.351762",,,,,False,False,False,False,1,3,0,1,1,0,0,,Garmin Forerunner 255S,a12828666157
12814477369,Meadows/Reservoir,Run,Run,2024-11-03 09:44:42,8.062,48.8,48.85,97.0,92.2,47.8,9.91,15.55,,,257.8,360,True,,535.0,82.8,2.2,,"42.420453,-71.197128",,,,,False,False,False,False,0,2,0,1,0,0,0,Finally felt brave enough to add the Res to the loop and there turned out to be a 5k happening. A little crowded but I'll take the cheering.,Garmin Forerunner 255S,a12814477369
12800676567,Picking up Children's Motrin,Run,TrailRun,2024-11-01 16:26:11,5.034,30.25,35.47,71.0,82.6,39.2,9.99,17.14,,,261.9,428,True,,311.0,82.1,26,,"42.42217,-71.197794",,,,,False,False,False,False,0,2,0,1,0,0,0,,Garmin Forerunner 255S,a12800676567
12800678215,Blech,Run,Run,2024-10-29 17:49:04,4.386,26.87,26.95,34.0,100.2,78.6,9.8,13.9,,,257.9,330,True,,274.0,79.6,10.8,0,"42.299354,-71.352994",,,,,False,False,False,False,1,1,0,1,0,0,0,Sleep deprived but striving for consistency ,Garmin Forerunner 255S,a12800678215
12800678361,Busa Bushwhack Trail Race,Run,TrailRun,2024-10-27 09:14:41,8.649,49.27,49.27,127.0,138.0,78.8,10.53,22.25,,,277.2,468,True,,480.0,83.7,5.4,0,"42.310592,-71.464514",,,,g21225297,False,False,False,False,0,0,0,7,0,0,0,,Garmin Forerunner 255S,a12800678361
12800678348,Lunch Run,Run,Run,2024-10-25 11:08:09,4.324,25.88,25.95,74.0,99.2,62.0,10.02,16.78,,,264.5,382,True,,273.0,82.1,11.8,,"42.420214,-71.196238",,,,,False,False,False,False,1,0,0,1,1,0,0,,Garmin Forerunner 255S,a12800678348
12800678332,Lunch Run,Run,Run,2024-10-23 12:10:03,4.121,25.1,25.2,66.0,96.0,60.4,9.85,14.11,,,267.5,388,True,,273.0,81.4,22.0,,"42.420183,-71.196207",,,,,False,False,False,False,1,0,0,1,0,0,0,,Garmin Forerunner 255S,a12800678332
12800678378,The Run That Sucked,Run,Run,2024-10-21 11:42:22,7.775,48.27,48.38,93.0,103.0,67.6,9.67,17.57,,,257.3,371,True,,521.0,81.3,21.2,0,"42.29903,-71.352056",,,,,False,False,False,False,1,0,0,1,1,0,0,I appear to be sick again,Garmin Forerunner 255S,a12800678378
12800678349,Morning Run,Run,Run,2024-10-20 09:52:32,4.711,26.83,27.0,42.0,80.2,49.4,10.53,15.19,,,274.5,377,True,,310.0,82.2,10.1,,"42.498315,-71.223579",,,,,False,False,False,False,0,0,0,1,0,0,0,,Garmin Forerunner 255S,a12800678349
12800678339,Lunch Run,Run,Run,2024-10-18 11:56:53,5.52,32.72,32.8,85.0,92.2,51.6,10.12,15.48,,,268.2,390,True,,366.0,81.5,13.2,,"42.420074,-71.196144",,,,,False,False,False,False,2,0,0,1,0,0,0,,Garmin Forerunner 255S,a12800678339
12800678436,Lunch Run,Run,Run,2024-10-16 11:42:27,7.416,40.78,40.85,20.0,70.2,53.6,10.91,14.9,,,286.2,399,True,,397.0,82.1,10.2,,"42.426394,-71.195051",,,,,False,False,False,False,0,0,0,1,0,0,0,,Garmin Forerunner 255S,a12800678436
12800678510,Lunch Run,Run,Run,2024-10-14 12:31:46,5.507,33.27,33.58,88.0,94.8,52.8,9.93,17.14,,,266.2,405,True,,310.0,82.5,9.0,,"42.42013,-71.196038",,,,,False,False,False,False,2,0,0,1,2,0,0,,Garmin Forerunner 255S,a12800678510
12800678402,Afternoon Run,Run,Run,2024-10-13 13:29:00,5.512,33.43,33.6,90.0,91.0,47.0,9.89,15.55,,,261.9,381,True,,299.0,81.7,8.6,,"42.422956,-71.197463",,,,,False,False,False,False,2,0,0,1,0,0,0,,Garmin Forerunner 255S,a12800678402
18827979650,Daley Ranch,Ride,MountainBikeRide,2026-06-07 08:50:19,14.581,78.38,105.82,488.0,581.6,354.8,11.16,41.54,137.6,170.0,116.0,,False,90.0,759.0,,16.6,,"33.166461,-117.052185",,,,b16859878,False,False,False,True,0,4,0,2,0,3,3,"Kids slept over with my parents... Mommy/Daddy adventure time!   45 min of nearly continuous climb is the entry fee for access to some really fun, unique, and well maintained trails. Neither my fitness or sleep consistency did me any favors as far as climbing endurance, oof. Great riding overall though!",Garmin Forerunner 255S,a18827979650
18789690069,The thermometer LIES,Run,Run,2026-06-04 14:20:26,6.103,36.2,36.42,42.0,85.4,49.2,10.12,14.11,155.8,170.0,265.8,370,True,87.0,379.0,80.7,24.5,,"32.941255,-117.15405",,,,g27182744,False,False,False,True,0,3,0,1,0,0,0,"If I were TAing a thermodynamics course over again, and the students were confused about the difference between temperature and heat, I would just answer THE SUN.   Anyway, what's cool is that mule deer seem to like the sun! Got within 10 ft of one today.",Garmin Forerunner 255S,a18789690069
18761981920,Another jaunt,Ride,MountainBikeRide,2026-06-02 13:52:05,11.937,50.83,54.23,111.0,100.8,61.2,14.09,29.74,133.9,167.0,94.5,,False,48.0,426.0,,22.0,,"32.941282,-117.154047",,,,b16859878,False,False,False,True,4,4,0,2,3,0,0,Hot. Went for a flat ride,Garmin Forerunner 255S,a18761981920
18748404066,Casual jaunt,Ride,MountainBikeRide,2026-06-01 15:26:47,7.179,27.95,28.32,86.0,83.0,31.4,15.41,32.26,133.7,169.0,108.7,,False,32.0,238.0,,23.1,,"32.941299,-117.154049",,,,b16859878,False,False,False,True,1,4,0,1,1,0,0,Dropped my bike off for warranty service while I was out of town and came back to a rebuilt dropper post. Much better (and probably much safer),Garmin Forerunner 255S,a18748404066
18721894137,Girl scout camping,Hike,Hike,2026-05-30 16:00:44,2.348,38.7,68.37,58.0,493.2,450.8,3.64,5.62,92.8,126.0,,,,5.0,153.0,52.4,22.9,,"32.998006,-116.943166",,,,,False,False,False,True,0,6,0,1,0,2,2,,Garmin Forerunner 255S,a18721894137
18703261007,Still hungry still stiff,Run,Run,2026-05-29 10:21:25,5.236,29.0,31.52,36.0,73.2,51.2,10.83,14.83,156.8,170.0,285.0,417,True,73.0,307.0,82.2,18.4,,"42.299132,-71.351847",,,,g27182744,False,False,False,True,0,6,0,1,0,0,0,2 hungry 2 stiff?,Garmin Forerunner 255S,a18703261007
18674705383,Hungry and stiff,Run,Run,2026-05-27 08:07:14,6.502,35.03,38.33,41.0,79.0,51.6,11.13,16.13,153.4,178.0,284.2,403,True,78.0,373.0,83.0,21.2,,"42.2991,-71.351897",,,,g27182744,False,False,False,True,0,7,0,1,0,0,0,,Garmin Forerunner 255S,a18674705383
18641709172,Thwarted Pickleball,Workout,Pickleball,2026-05-24 16:14:13,0.45,13.25,22.28,0.0,73.7,73.5,2.03,6.72,97.2,124.0,,,,2.0,92.0,59.0,20.3,,"32.939852,-117.150343",,,,,False,False,False,True,0,4,0,1,0,1,1,Well that was a first. Was doing the routine with Joel Brooks and a bunch of parent friends with the kids on the playground. Watched some idiot launch a model rocket and it landed in the canyon and started a fire. Fire dept had it out within an hour thankfully. Not a fun experience with the kids.,Garmin Forerunner 255S,a18641709172
18638473864,Black Mtn peak + Black Widow,Ride,MountainBikeRide,2026-05-24 09:23:56,7.397,53.05,63.63,308.0,474.2,219.2,8.37,32.62,147.0,173.0,101.6,,False,91.0,536.0,,16.7,,"32.971171,-117.117416",,,,b16859878,False,False,False,True,9,8,0,1,5,2,2,"I am lost, geographically and emotionally when I ride without Joel. 😭   Nice ride despite a few wrong turns. Black Widow is definitely harder when I'm not playing passenger princess. That may gray is hitting hard, so nice to be out with cloud cover!",Garmin Forerunner 255S,a18638473864
18614637557,Quick lift,WeightTraining,WeightTraining,2026-05-22 17:02:41,0.0,22.92,22.92,0,0.0,0.0,0.0,0.0,108.3,147.0,,,,5.0,129.0,,,30,,,,,,True,False,False,True,0,1,0,1,0,0,0,,Garmin Forerunner 255S,a18614637557
18614432080,To YMCA/pickup,EBikeRide,EBikeRide,2026-05-22 16:43:22,4.722,15.0,15.98,130.0,181.8,75.6,18.89,42.0,119.1,131.0,141.3,,False,5.0,112.0,,21.2,,"32.941185,-117.15419",,,,,False,False,False,True,0,2,0,1,0,0,0,,Garmin Forerunner 255S,a18614432080
18589061145,Bee a hero,Ride,MountainBikeRide,2026-05-20 16:11:47,10.886,51.95,56.02,155.0,129.4,73.8,12.57,27.86,141.9,171.0,94.9,,False,75.0,487.0,,27.0,,"32.941341,-117.154069",,,,b16859878,False,False,False,True,5,4,0,2,2,0,0,There are so many dehydrated bees! We poured water into a leaf and let one drink,Garmin Forerunner 255S,a18589061145
18561111883,Cobbles Appendix Cobbles,Ride,MountainBikeRide,2026-05-18 15:08:21,10.082,46.4,51.7,166.0,124.6,53.2,13.04,28.01,134.3,172.0,99.9,,False,48.0,411.0,,21.5,,"32.941261,-117.153966",,,,b16859878,False,False,False,True,20,4,0,2,4,1,1,,Garmin Forerunner 255S,a18561111883
18522407443,Afternoon Pickleball,Workout,Pickleball,2026-05-15 14:12:12,0.69,15.72,32.78,0.0,78.4,77.8,2.63,7.62,116.9,186.0,,,,3.0,138.0,63.8,,,,,,,,False,False,False,True,0,3,0,1,0,0,0,,Garmin Forerunner 255S,a18522407443
18508949797,I am here to complain about my child's sleep again,Ride,MountainBikeRide,2026-05-14 12:39:47,10.039,47.05,51.43,154.0,132.6,54.8,12.8,26.64,136.6,170.0,93.3,,False,55.0,413.0,,22.2,,"32.941268,-117.154094",,,,b16859878,False,False,False,True,6,5,0,2,0,0,0,She is possessed by a demon,Garmin Forerunner 255S,a18508949797
18483424589,Blessed clouds,Ride,MountainBikeRide,2026-05-12 13:41:16,17.01,80.48,86.92,298.0,123.2,18.4,12.68,43.49,137.6,168.0,100.0,,False,96.0,689.0,,18.9,,"32.94134,-117.15404",,,,b16859878,False,False,False,True,2,6,0,2,1,2,2,Took advantage of the cooler weather (and a light meeting day) to go a little longer. Lots of overgrown parts from the mesa back to the canyon. A little scratchy.,Garmin Forerunner 255S,a18483424589
18471634673,Bomb down the hill!,EBikeRide,EBikeRide,2026-05-11 18:54:34,3.7,13.58,13.85,57.8,94.6,68.1,16.34,41.62,,,80.7,,False,,73.0,,22.3,,"32.94112,-117.154181",,,,,False,False,False,False,0,4,0,2,0,0,0,Taking the girls out for some thrills,Strava App,a18471634673
18456062261,Across 3 - Running Edition,Run,Run,2026-05-10 09:55:52,10.107,58.97,62.9,185.0,130.6,28.6,10.29,15.55,158.9,174.0,274.9,440,True,166.0,638.0,81.5,17.5,,"32.941377,-117.153987",,,,g27182744,False,False,False,True,3,5,1,1,1,0,0,"Did it! House-to-house run. Joel took the kids to my parents' house and I ran there.   A really nice route along Del Mar Mesa. Uphill for the first 2 miles, rolling hills/net downhill for the next 3, then (sadly) a finish with an uphill mile, including a march/walk up Telephone Pole Hill. Can't believe we used to do hill repeats up that.  Nice to know that if the AI apocalypse happens and we run out of gas and electricity, I can still get to my parents' house 😂",Garmin Forerunner 255S,a18456062261
18418328078,Afternoon Pickleball,Workout,Pickleball,2026-05-07 14:16:59,1.674,39.2,48.03,0.0,78.9,78.0,2.56,8.86,119.7,161.0,,,,13.0,308.0,63.1,,,,,,,,False,False,False,True,0,3,0,1,0,0,0,No one works in San Diego,Garmin Forerunner 255S,a18418328078
18377745639,Puma,Ride,MountainBikeRide,2026-05-04 14:29:12,5.26,33.67,38.32,120.0,157.0,111.6,9.37,19.14,140.9,166.0,84.8,,False,47.0,328.0,,19.2,,"32.942049,-117.084668",,,,b16859878,False,False,False,True,0,7,0,2,0,0,0,Drove over to a new trail. Nice. Many twisties. Washed out pretty good once.,Garmin Forerunner 255S,a18377745639
18365532458,Kids. Move. So. Slowly,Hike,Hike,2026-05-03 12:54:32,3.625,72.7,108.13,45.0,75.8,42.2,2.99,10.08,85.2,125.0,,,,8.0,247.0,50.5,18.2,,"32.938283,-117.169385",,,,,False,False,False,True,0,8,0,2,0,3,3,To the waterfall! A little bit of carrying + pretending we were in Mario Kart for the last 1/4 mile got us through. Mule deer!,Garmin Forerunner 255S,a18365532458
18348052818,Mesa / Cobbles,Run,Run,2026-05-02 07:31:49,8.9,52.68,52.68,118.0,135.2,54.4,10.14,14.26,153.7,169.0,265.9,344,True,114.0,555.0,81.7,15.2,,"32.941394,-117.154023",,,,g27182744,False,False,False,True,0,5,0,1,0,0,0,Hills are my nemesis. I'm told that the way to get better at hills is to run them more but... Ugh,Garmin Forerunner 255S,a18348052818
18298557645,Afternoon Run,Run,Run,2026-04-28 14:40:14,6.457,38.03,38.08,47.0,86.8,50.2,10.19,15.26,154.9,173.0,271.2,372,True,90.0,406.0,81.0,20.0,,"32.941326,-117.154039",,,,g27182744,False,False,False,True,0,2,0,1,0,0,0,,Garmin Forerunner 255S,a18298557645
18257845965,Across West,Ride,MountainBikeRide,2026-04-25 13:49:05,15.056,74.78,84.08,264.0,121.4,24.4,12.08,40.46,142.7,171.0,98.5,,False,106.0,715.0,,18.2,,"32.941326,-117.154053",,,,b16859878,False,False,False,True,10,7,0,2,2,0,0,"Over the creeks and through the canyons, to GG and Baba's house we go.... (From our house to my parents house)  I've had a running route mapped out for a while but the opportunity to bike with Joel came up. Cloud cover and a light breeze kept the weather pleasant.",Garmin Forerunner 255S,a18257845965
18243677666,Across,Ride,MountainBikeRide,2026-04-24 13:25:11,10.875,44.62,47.3,100.0,96.0,61.0,14.62,28.3,136.1,165.0,99.5,,False,49.0,404.0,,22.5,,"32.941305,-117.154093",,,,b16859878,False,False,False,True,7,6,0,2,0,0,0,Took three tries but made it over the rock ramp+bridge feature,Garmin Forerunner 255S,a18243677666
18219267683,Afternoon Mountain Bike Ride,Ride,MountainBikeRide,2026-04-22 16:09:47,9.661,40.37,43.05,143.0,133.2,56.0,14.36,30.02,127.9,165.0,104.3,,False,34.0,325.0,,19.5,,"32.941318,-117.154041",,,,b16859878,False,False,False,True,1,2,0,2,1,0,0,,Garmin Forerunner 255S,a18219267683
18190613844,Afternoon Trail Run,Run,TrailRun,2026-04-20 15:28:17,5.769,41.37,42.15,207.0,375.4,229.6,8.37,14.76,151.8,171.0,235.0,443,True,84.0,414.0,79.0,22.4,,"32.992452,-117.116185",,,,g27182744,False,False,False,True,1,4,0,1,0,0,0,Kept delaying my lunch time run until it was not anywhere near lunch time. Decided instead to stop at Black Mtn on the way to daycare pickup. Lucky timing with some cloud cover for the first 25 minutes or so.  Good job marathoners!,Garmin Forerunner 255S,a18190613844
