segment_id,segment_name,segment_city,segment_state,segment_distance_m,segment_avg_grade,start_lat,start_lng,sport_types,effort_count,first_effort,last_effort,best_time_s,worst_time_s,pr_date,recent_trend,avg_heartrate
5908145,Blind Corners,San Diego,CA,1247.2,-1.7,32.944627,-117.170436,MountainBikeRide,1,2026-01-21 15:17:15,2026-01-21 15:17:15,219,219,2026-01-21 15:17:15,,151.6
1467998,Anderson Ridge,San Diego,CA,468.027,-10.8,32.94498902745545,-117.19152739271522,MountainBikeRide,1,2026-01-23 13:51:59,2026-01-23 13:51:59,93,93,2026-01-23 13:51:59,,136.4
29350312,All Good ,San Diego,California,2430.9,1.2,32.95492,-117.176264,MountainBikeRide,1,2026-01-23 14:00:33,2026-01-23 14:00:33,1094,1094,2026-01-23 14:00:33,,144.6
13485299,Tunel DH-1st Creek,San Diego,California,1577.0,-3.2,32.947413,-117.163142,MountainBikeRide,1,2026-01-28 12:15:06,2026-01-28 12:15:06,679,679,2026-01-28 12:15:06,,144.2
10359863,Switchbacks DH,San Diego,California,1082.0,-6.5,32.949546,-117.173168,MountainBikeRide,1,2026-02-09 13:19:58,2026-02-09 13:19:58,297,297,2026-02-09 13:19:58,,126.1
6529822,Zig Zags DH,San Diego,CA,538.1,-9.8,32.949692,-117.173007,MountainBikeRide,1,2026-02-09 13:20:07,2026-02-09 13:20:07,172,172,2026-02-09 13:20:07,,124.9
1141701,Switch Rocket,San Diego,CA,466.11,-4.3,32.95131308961003,-117.17483365919178,MountainBikeRide,1,2026-02-09 13:23:13,2026-02-09 13:23:13,97,97,2026-02-09 13:23:13,,129.5
3413207,Duck Pond Ranch Loop CounterClockwise,San Diego,CA,4040.71,0.1,32.93404561467469,-117.1778151858598,MountainBikeRide,1,2026-02-13 15:31:11,2026-02-13 15:31:11,1040,1040,2026-02-13 15:31:11,,153.4
15516510,Wheelin-N-Dealin',Midland,Michigan,821.7,-0.4,43.641006,-84.217019,Run,1,2026-02-19 09:32:38,2026-02-19 09:32:38,261,261,2026-02-19 09:32:38,,154.0
6005509,American Pie,San Diego,CA,2949.0,1.2,32.955879,-117.169961,MountainBikeRide,1,2026-03-04 14:31:33,2026-03-04 14:31:33,1028,1028,2026-03-04 14:31:33,,148.9
11807538,Gate to Chain Climb,San Diego,California,785.1,6.4,32.949537,-117.182898,MountainBikeRide,1,2026-03-04 14:39:18,2026-03-04 14:39:18,375,375,2026-03-04 14:39:18,,157.1
3999372,Del Vino (Long),San Diego,CA,1223.6,5.3,32.949103,-117.181537,MountainBikeRide,1,2026-03-04 14:40:03,2026-03-04 14:40:03,576,576,2026-03-04 14:40:03,,152.9
698198,Del Vino Climb,San Diego,CA,245.11,11.7,32.94682969339192,-117.18020277097821,MountainBikeRide,1,2026-03-04 14:42:08,2026-03-04 14:42:08,171,171,2026-03-04 14:42:08,,160.2
12793644,Del Vino Ct.,San Diego,California,393.5,4.6,32.946781,-117.182694,MountainBikeRide,1,2026-03-04 14:46:34,2026-03-04 14:46:34,136,136,2026-03-04 14:46:34,,151.2
4259503,Carson's Crossing,San Diego,CA,189.1,-1.5,32.933205,-117.167772,MountainBikeRide,1,2026-03-06 13:34:07,2026-03-06 13:34:07,76,76,2026-03-06 13:34:07,,107.3
2006617,to work South side,San Diego,CA,1721.83,-0.8,32.92956590652466,-117.16958105564117,MountainBikeRide,1,2026-03-06 13:36:51,2026-03-06 13:36:51,385,385,2026-03-06 13:36:51,,145.4
13075948,Escape from the waterfall,San Diego,California,348.1,3.7,32.925657,-117.178505,MountainBikeRide,1,2026-03-06 13:40:41,2026-03-06 13:40:41,106,106,2026-03-06 13:40:41,,157.4
3763967,PQ Sycamore Crossing to Waterfall,San Diego,CA,955.011,2.5,32.92346,-117.184738,MountainBikeRide,1,2026-03-06 13:53:02,2026-03-06 13:53:02,282,282,2026-03-06 13:53:02,,155.8
8506822,PQ Waterfall to Carson Crossing South side,San Diego,California,1213.6,0.1,32.926412,-117.176618,MountainBikeRide,1,2026-03-06 13:57:48,2026-03-06 13:57:48,257,257,2026-03-06 13:57:48,,142.7
10769583,Carson’s Crossing N,San Diego,California,224.3,0.0,32.93207,-117.166652,MountainBikeRide,1,2026-03-06 14:02:14,2026-03-06 14:02:14,75,75,2026-03-06 14:02:14,,124.8
18186131,Fire Road Climb to Berm DH,San Diego,California,491.4,9.2,32.965169,-117.078799,MountainBikeRide,1,2026-03-11 11:28:15,2026-03-11 11:28:15,363,363,2026-03-11 11:28:15,,136.0
5807908,quick puke,Poway,CA,185.0,10.6,32.963503,-117.0766,MountainBikeRide,1,2026-03-11 11:39:15,2026-03-11 11:39:15,78,78,2026-03-11 11:39:15,,108.9
13347716,HARAMBE,San Diego,California,1568.9,-9.5,32.961846,-117.079673,MountainBikeRide,1,2026-03-11 11:41:58,2026-03-11 11:41:58,1039,1039,2026-03-11 11:41:58,,123.6
30521335,TT jumps ,Poway,California,357.4,-2.9,32.961856,-117.079473,MountainBikeRide,1,2026-03-11 11:43:52,2026-03-11 11:43:52,80,80,2026-03-11 11:43:52,,107.2
14237995,Gorilla Pimpin',San Diego,California,582.3,-5.4,32.962049,-117.078993,MountainBikeRide,1,2026-03-11 11:44:17,2026-03-11 11:44:17,138,138,2026-03-11 11:44:17,,120.1
13727634,TT,San Diego,California,750.1,-7.9,32.962151,-117.078919,MountainBikeRide,1,2026-03-11 11:44:18,2026-03-11 11:44:18,254,254,2026-03-11 11:44:18,,123.9
8638863,Tech Rocks to Park Berms,San Diego,California,197.2,-21.0,32.963634,-117.075659,MountainBikeRide,1,2026-03-11 11:46:17,2026-03-11 11:46:17,135,135,2026-03-11 11:46:17,,128.5
35733188,Gobsmacker,San Diego,California,566.2,-15.2,32.96438,-117.074089,MountainBikeRide,1,2026-03-11 11:48:43,2026-03-11 11:48:43,634,634,2026-03-11 11:48:43,,126.0
2327565,Shoal Summit Dr,Poway,CA,1307.75,7.9,32.964696642011404,-117.0690309908241,MountainBikeRide,1,2026-03-11 12:00:05,2026-03-11 12:00:05,954,954,2026-03-11 12:00:05,,154.7
850130,Cables,San Diego,CA,732.272,6.2,32.939065,-117.169066,MountainBikeRide,1,2026-03-16 14:51:18,2026-03-16 14:51:18,268,268,2026-03-16 14:51:18,,163.7
2568611,connector to turnoff,San Diego,CA,243.823,-0.2,32.9824018,-117.112173,MountainBikeRide,1,2026-03-22 09:27:44,2026-03-22 09:27:44,181,181,2026-03-22 09:27:44,,118.7
28871166,Prostate Check,San Diego,California,1677.0,-1.5,32.990189,-117.132621,MountainBikeRide,1,2026-03-24 12:57:30,2026-03-24 12:57:30,774,774,2026-03-24 12:57:30,,141.1
9719487,Circle-K #2,San Diego,California,2125.6,-0.1,32.985589,-117.134552,MountainBikeRide,1,2026-03-24 13:11:35,2026-03-24 13:11:35,1035,1035,2026-03-24 13:11:35,,151.8
7563043,Knoll Climb,San Diego,CA,534.1,7.6,32.988122,-117.133115,MountainBikeRide,1,2026-03-24 13:14:39,2026-03-24 13:14:39,368,368,2026-03-24 13:14:39,,154.9
7665900,Fire Road climb,San Diego,CA,189.5,11.4,32.98822,-117.133212,MountainBikeRide,1,2026-03-24 13:14:43,2026-03-24 13:14:43,100,100,2026-03-24 13:14:43,,163.3
17379675,73rd St Hill Dash,Seattle,Washington,200.0,10.0,47.68127,-122.307142,Run,1,2026-04-07 08:42:26,2026-04-07 08:42:26,108,108,2026-04-07 08:42:26,,158.7
18722787,Partial Green Lake by CC,Seattle,Washington,4277.7,0.0,47.681432,-122.328966,Run,1,2026-04-08 08:37:53,2026-04-08 08:37:53,1713,1713,2026-04-08 08:37:53,,141.8
12026556,store to kiddie pool,Seattle,Washington,832.7,0.0,47.681542,-122.32896,Run,1,2026-04-08 08:37:57,2026-04-08 08:37:57,460,460,2026-04-08 08:37:57,,122.2
35501133,Green Mile - east court to west court,Seattle,Washington,1616.3,-0.1,47.681654,-122.32897,Run,1,2026-04-08 08:38:01,2026-04-08 08:38:01,695,695,2026-04-08 08:38:01,,133.7
39189718,Wallingford to Aurora Light,Seattle,Washington,1011.2,0.1,47.68493,-122.337196,Run,1,2026-04-08 08:45:44,2026-04-08 08:45:44,297,297,2026-04-08 08:45:44,,158.8
32707943,go fast!,Seattle,Washington,263.4,0.2,47.683188,-122.339697,Run,1,2026-04-08 08:47:17,2026-04-08 08:47:17,75,75,2026-04-08 08:47:17,,161.9
762536,Theatre to Canoe Center,Seattle,WA,1506.47,-0.0,47.68215913476781,-122.33992514726735,Run,1,2026-04-08 08:47:52,2026-04-08 08:47:52,470,470,2026-04-08 08:47:52,,165.1
32480141,Green Lake West Straightaway,Seattle,Washington,539.9,-0.1,47.680527,-122.344344,Run,1,2026-04-08 08:49:53,2026-04-08 08:49:53,167,167,2026-04-08 08:49:53,,164.9
16050183, - Old 5K Course Final Mile,Seattle,Washington,1628.6,-0.1,47.672962,-122.343818,Run,1,2026-04-08 08:54:40,2026-04-08 08:54:40,683,683,2026-04-08 08:54:40,,138.6
1475344,Let it RIP! ,Seattle,WA,830.79,-0.2,47.67136878333986,-122.34233588911593,Run,1,2026-04-08 08:56:36,2026-04-08 08:56:36,396,396,2026-04-08 08:56:36,,122.6
33538786,bathroom to beach,Seattle,Washington,640.0,-0.1,47.675708,-122.333582,Run,1,2026-04-08 09:03:19,2026-04-08 09:03:19,193,193,2026-04-08 09:03:19,,166.7
15222402,Green Lake Starbucks to Roosevelt Hillclimb,,,668.5,3.8,47.679789,-122.325673,Run,1,2026-04-08 09:07:59,2026-04-08 09:07:59,243,243,2026-04-08 09:07:59,,169.6
4577938,Roosevelt to 15th,Seattle,WA,398.5,1.6,47.67946,-122.317278,Run,1,2026-04-08 09:12:08,2026-04-08 09:12:08,141,141,2026-04-08 09:12:08,,168.6
13817875,BCEP Snakes 1k - Eastbound,Vancouver,British Columbia,1015.6,0.6,49.297285,-123.131767,Run,1,2026-04-11 07:38:52,2026-04-11 07:38:52,318,318,2026-04-11 07:38:52,,153.8
19621902,Stanley Welly,Vancouver,British Columbia,2549.6,0.1,49.297673,-123.13013,Run,1,2026-04-11 07:39:34,2026-04-11 07:39:34,809,809,2026-04-11 07:39:34,,157.2
8788974,Navel Base to Totem Poles,Vancouver,British Columbia,211.9,-3.0,49.297725,-123.123558,Run,1,2026-04-11 07:43:11,2026-04-11 07:43:11,62,62,2026-04-11 07:43:11,,158.0
8789050,Seawall - Totem Poles to Giftshop,Vancouver,British Columbia,894.5,1.1,49.298319,-123.120647,Run,1,2026-04-11 07:44:27,2026-04-11 07:44:27,275,275,2026-04-11 07:44:27,,159.8
6012251,9 O'Clock Gun to Brockton Lighthouse Gates,Vancouver,BC,248.1,0.0,49.298076,-123.117644,Run,1,2026-04-11 07:45:39,2026-04-11 07:45:39,75,75,2026-04-11 07:45:39,,161.2
36607872,Lighthouse to Spray Park 1km,Vancouver,British Columbia,1042.0,-0.1,49.300467,-123.117855,Run,1,2026-04-11 07:47:54,2026-04-11 07:47:54,327,327,2026-04-11 07:47:54,,157.3
8015773,Stanley Park -up and over other way,Vancouver,British Columbia,1000.2,-1.6,49.3031,-123.130783,Run,1,2026-04-11 07:53:42,2026-04-11 07:53:42,344,344,2026-04-11 07:53:42,,157.5
32531335,Gassss the hill,Vancouver,British Columbia,430.8,0.6,49.294575,-123.137156,Run,1,2026-04-11 08:00:08,2026-04-11 08:00:08,148,148,2026-04-11 08:00:08,,152.4
12983549,Stanley Park Complete Seawall Loop,Vancouver,British Columbia,9811.9,0.1,49.29522,-123.135921,Ride,1,2026-04-11 09:56:56,2026-04-11 09:56:56,7262,7262,2026-04-11 09:56:56,,99.6
4393240,Harry Jerome Finish (AW),Vancouver,BC,1385.9,-0.2,49.296918,-123.134957,Ride,1,2026-04-11 09:57:46,2026-04-11 09:57:46,1297,1297,2026-04-11 09:57:46,,96.2
1742221,Rowing Club to Deadman's Island,Vancouver,BC,979.07,-2.1,49.297223472967744,-123.13348956406116,Ride,1,2026-04-11 09:58:17,2026-04-11 09:58:17,243,243,2026-04-11 09:58:17,,101.2
786347,Tourist Centre to Beaver Lake Trail (AW),Vancouver,BC,3007.16,-0.1,49.29737812219302,-123.1325693343314,Ride,1,2026-04-11 09:58:42,2026-04-11 09:58:42,1836,1836,2026-04-11 09:58:42,,97.0
35638523,Mobi to Mobi,Vancouver,British Columbia,888.4,-0.2,49.297855,-123.130754,Ride,1,2026-04-11 09:59:18,2026-04-11 09:59:18,230,230,2026-04-11 09:59:18,,105.5
34418538,Deadman's Island to Brockton Point,Vancouver,British Columbia,695.0,0.8,49.297902,-123.123536,Ride,1,2026-04-11 10:02:08,2026-04-11 10:02:08,1179,1179,2026-04-11 10:02:08,,95.2
23227259,Harry Jerome Sprint,Vancouver,British Columbia,301.5,0.7,49.297909,-123.122841,Ride,1,2026-04-11 10:02:20,2026-04-11 10:02:20,1023,1023,2026-04-11 10:02:20,,95.2
2074239,9 O'Clock Gun Sprint,Vancouver,BC,462.56,1.0,49.29860849864781,-123.12116598710418,Ride,1,2026-04-11 10:18:24,2026-04-11 10:18:24,145,145,2026-04-11 10:18:24,,85.5
5610525,Totem Horseshoe ,Vancouver,BC,652.8,0.6,49.298509,-123.120154,Ride,1,2026-04-11 10:18:59,2026-04-11 10:18:59,208,208,2026-04-11 10:18:59,,92.4
28367747,9 O'Clock Gun to Third Beach (Seawall),Vancouver,British Columbia,4773.4,-0.1,49.298236,-123.117648,Ride,1,2026-04-11 10:19:54,2026-04-11 10:19:54,1513,1513,2026-04-11 10:19:54,,101.2
5906667,BP to Pipeline,Vancouver,BC,1459.4,-0.1,49.299829,-123.118149,Ride,1,2026-04-11 10:21:57,2026-04-11 10:21:57,466,466,2026-04-11 10:21:57,,99.7
36834458,Water Park!,Vancouver,British Columbia,724.4,-0.2,49.299699,-123.121066,Ride,1,2026-04-11 10:22:46,2026-04-11 10:22:46,192,192,2026-04-11 10:22:46,,105.3
24494397,Empress of Japan,Vancouver,British Columbia,309.6,-0.3,49.301286,-123.125121,Ride,1,2026-04-11 10:24:20,2026-04-11 10:24:20,84,84,2026-04-11 10:24:20,,103.8
4401121,Mermaid Hill Sprint (MPH),Vancouver,BC,486.5,1.3,49.302553,-123.12909,Ride,1,2026-04-11 10:25:50,2026-04-11 10:25:50,204,204,2026-04-11 10:25:50,,95.5
11879226,Lumbermans Arch Sprint,Vancouver,British Columbia,261.1,2.8,49.302982,-123.13075,Ride,1,2026-04-11 10:26:55,2026-04-11 10:26:55,112,112,2026-04-11 10:26:55,,94.9
5612330,Kids water park to the pool,Vancouver,BC,4301.4,0.0,49.307103,-123.135673,Ride,1,2026-04-11 10:30:19,2026-04-11 10:30:19,2760,2760,2026-04-11 10:30:19,,108.2
7273835,Look out tourists,Vancouver,BC,553.0,-3.4,49.310311,-123.137761,Ride,1,2026-04-11 10:31:56,2026-04-11 10:31:56,160,160,2026-04-11 10:31:56,,107.4
5612522,#watchtower,Vancouver,BC,1013.2,0.0,49.310652,-123.137588,Ride,1,2026-04-11 10:32:04,2026-04-11 10:32:04,465,465,2026-04-11 10:32:04,,103.6
23282618,Lost Lagoon East,Vancouver,British Columbia,1261.4,0.0,49.294665,-123.148044,Ride,1,2026-04-11 11:17:04,2026-04-11 11:17:04,2517,2517,2026-04-11 11:17:04,,92.6
25503536,Mikey Likes It,San Diego,California,981.8,4.3,32.954471,-117.161865,MountainBikeRide,1,2026-04-15 15:18:42,2026-04-15 15:18:42,376,376,2026-04-15 15:18:42,,155.1
3274511,T3 to T2 Mesa Singletrack Connector,San Diego,CA,1051.45,-0.2,32.947913473472,-117.16144893318415,MountainBikeRide,1,2026-04-15 15:28:37,2026-04-15 15:28:37,302,302,2026-04-15 15:28:37,,127.9
895664,Tunnel 2 Downhill,San Diego,CA,1167.88,-3.8,32.948705703125405,-117.15539564697089,MountainBikeRide,1,2026-04-15 15:34:31,2026-04-15 15:34:31,363,363,2026-04-15 15:34:31,,127.5
3374970,T2 - Fence to the Y,San Diego,CA,694.34,-3.2,32.949606,-117.154641,MountainBikeRide,1,2026-04-15 15:35:17,2026-04-15 15:35:17,208,208,2026-04-15 15:35:17,,130.5
7923058,cabley cobs,,,4950.1,-0.2,32.93445,-117.168892,MountainBikeRide,1,2026-04-22 16:16:37,2026-04-22 16:16:37,1376,1376,2026-04-22 16:16:37,,132.6
8911787,Hurry Home,San Diego,California,829.1,-1.3,32.949253,-117.184785,MountainBikeRide,1,2026-04-25 14:23:54,2026-04-25 14:23:54,196,196,2026-04-25 14:23:54,,144.1
7305842,Weeds - N,San Diego,CA,2177.2,0.3,32.950135,-117.196358,MountainBikeRide,1,2026-04-25 14:30:36,2026-04-25 14:30:36,670,670,2026-04-25 14:30:36,,149.0
2406658,Old Carmel Valley ST (NB),San Diego,CA,814.87,3.4,32.95268361456692,-117.19659215770662,MountainBikeRide,1,2026-04-25 14:31:49,2026-04-25 14:31:49,265,265,2026-04-25 14:31:49,,159.8
7042710,Underworld ,San Diego,CA,478.3,-4.1,32.962496,-117.198575,MountainBikeRide,1,2026-04-25 14:38:10,2026-04-25 14:38:10,205,205,2026-04-25 14:38:10,,135.2
20932611,The Rock Garden,,,705.1,-0.9,32.966998,-117.209732,MountainBikeRide,1,2026-04-25 14:45:16,2026-04-25 14:45:16,191,191,2026-04-25 14:45:16,,137.1
3524279,TP Loop connector West,San Diego,CA,369.84,4.2,32.966865291818976,-117.22250942140818,MountainBikeRide,1,2026-04-25 14:52:46,2026-04-25 14:52:46,127,127,2026-04-25 14:52:46,,157.2
1443053,High School Hill Climb,San Diego,CA,798.15,7.7,32.9653581418097,-117.22440817393363,MountainBikeRide,1,2026-04-25 14:56:10,2026-04-25 14:56:10,544,544,2026-04-25 14:56:10,,153.9
8341012,Lets play ball,San Diego,California,218.2,10.7,32.960895,-117.224443,MountainBikeRide,1,2026-04-25 15:02:05,2026-04-25 15:02:05,238,238,2026-04-25 15:02:05,,153.2
27643037,The Full Puma Westbound,San Diego,California,2064.4,-0.2,32.941152,-117.084041,MountainBikeRide,1,2026-05-04 14:30:16,2026-05-04 14:30:16,980,980,2026-05-04 14:30:16,,138.4
26849080,Puma Track Westbound,San Diego,California,359.3,2.3,32.940898,-117.085495,MountainBikeRide,1,2026-05-04 14:31:51,2026-05-04 14:31:51,185,185,2026-05-04 14:31:51,,148.3
27643163,Puma's Glen Westbound,San Diego,California,347.5,1.6,32.939441,-117.086911,MountainBikeRide,1,2026-05-04 14:34:52,2026-05-04 14:34:52,174,174,2026-05-04 14:34:52,,150.8
27643115,Puma's Gravel Pit Westbound,San Diego,California,623.8,1.0,32.938657,-117.087402,MountainBikeRide,1,2026-05-04 14:37:21,2026-05-04 14:37:21,209,209,2026-05-04 14:37:21,,148.1
27643107,Puma's Shangri-La Westbound,San Diego,California,432.2,-5.4,32.939286,-117.093005,MountainBikeRide,1,2026-05-04 14:40:53,2026-05-04 14:40:53,243,243,2026-05-04 14:40:53,,125.1
26776679,TWT Switchbacks,San Diego,California,300.3,8.9,32.942214,-117.094883,MountainBikeRide,1,2026-05-04 14:51:23,2026-05-04 14:51:23,156,156,2026-05-04 14:51:23,,155.5
27643056,The Full Puma Eastbound,San Diego,California,2126.3,0.2,32.942181,-117.094851,MountainBikeRide,1,2026-05-04 14:51:24,2026-05-04 14:51:24,870,870,2026-05-04 14:51:24,,151.3
27643067,Puma's Shangri-La Eastbound,San Diego,California,408.2,5.7,32.94125,-117.094068,MountainBikeRide,1,2026-05-04 14:53:48,2026-05-04 14:53:48,205,205,2026-05-04 14:53:48,,156.1
38883404,Puma Bench ,San Diego,California,1207.9,1.5,32.941243,-117.094108,MountainBikeRide,1,2026-05-04 14:53:48,2026-05-04 14:53:48,441,441,2026-05-04 14:53:48,,151.8
27643077,Puma's Gravel Pit Eastbound,San Diego,California,608.3,-1.1,32.939219,-117.092923,MountainBikeRide,1,2026-05-04 14:57:20,2026-05-04 14:57:20,207,207,2026-05-04 14:57:20,,147.9
27643134,Puma's Glen Eastbound,San Diego,California,311.1,-0.7,32.939019,-117.088268,MountainBikeRide,1,2026-05-04 15:00:26,2026-05-04 15:00:26,110,110,2026-05-04 15:00:26,,152.5
38883507,Bench Out,San Diego,California,951.8,-3.3,32.938408,-117.087426,MountainBikeRide,1,2026-05-04 15:01:14,2026-05-04 15:01:14,280,280,2026-05-04 15:01:14,,148.0
26849105,Puma Track Eastbound,San Diego,California,349.6,-1.8,32.939326,-117.08698,MountainBikeRide,1,2026-05-04 15:02:24,2026-05-04 15:02:24,145,145,2026-05-04 15:02:24,,147.9
8504498,mesa east straight,San Diego,California,1464.1,-0.9,32.942244,-117.18794,Run,1,2026-05-10 10:26:35,2026-05-10 10:26:35,512,512,2026-05-10 10:26:35,,164.0
16713749,CCP HC,San Diego,California,328.5,11.5,32.949286,-117.221563,Run,1,2026-05-10 10:53:31,2026-05-10 10:53:31,221,221,2026-05-10 10:53:31,,167.9
16713754,HC,San Diego,California,150.7,17.2,32.950824,-117.221684,Run,1,2026-05-10 10:55:06,2026-05-10 10:55:06,126,126,2026-05-10 10:55:06,,168.3
8056540,Del Mar Mesa westbound,San Diego,California,3054.7,-2.6,32.94143,-117.183053,MountainBikeRide,1,2026-05-12 14:03:26,2026-05-12 14:03:26,877,877,2026-05-12 14:03:26,,129.2
2310169,Round the Outside W,San Diego,CA,704.28,-2.0,32.94202418066561,-117.20410234294832,MountainBikeRide,1,2026-05-12 14:11:33,2026-05-12 14:11:33,299,299,2026-05-12 14:11:33,,125.1
3311746,CC Tunnel to Waimea,San Diego,CA,2181.1,2.9,32.936656,-117.210987,MountainBikeRide,1,2026-05-12 14:19:46,2026-05-12 14:19:46,967,967,2026-05-12 14:19:46,,148.0
18715478,Shocker Climb,San Diego,California,309.8,6.6,32.932757,-117.210131,MountainBikeRide,1,2026-05-12 14:23:05,2026-05-12 14:23:05,221,221,2026-05-12 14:23:05,,147.6
8423225,CMP PsychoPATH reverse,San Diego,California,955.3,3.1,32.932002,-117.210363,MountainBikeRide,1,2026-05-12 14:24:04,2026-05-12 14:24:04,513,513,2026-05-12 14:24:04,,147.9
30580056,That Switchback Climb after Seaweed Chute is Hard.,San Diego,California,368.0,6.4,32.929074,-117.211447,MountainBikeRide,1,2026-05-12 14:27:34,2026-05-12 14:27:34,199,199,2026-05-12 14:27:34,,151.4
5609607,High Trail South,San Diego,CA,411.8,0.6,32.922389,-117.210193,MountainBikeRide,1,2026-05-12 14:33:54,2026-05-12 14:33:54,119,119,2026-05-12 14:33:54,,148.5
10674260,Pole line dropp'n,San Diego,California,255.2,-11.1,32.92004,-117.205771,MountainBikeRide,1,2026-05-12 14:38:25,2026-05-12 14:38:25,51,51,2026-05-12 14:38:25,,123.4
1123487,Waimea DH,San Diego,CA,591.138,-12.6,32.91974927298725,-117.2052862867713,MountainBikeRide,1,2026-05-12 14:38:42,2026-05-12 14:38:42,114,114,2026-05-12 14:38:42,,119.6
9254271,Sycamore Crossing to Side Hill ,San Diego,California,1200.0,1.4,32.915687,-117.202038,MountainBikeRide,1,2026-05-12 14:40:43,2026-05-12 14:40:43,445,445,2026-05-12 14:40:43,,130.0
2963945,Sage Canyon to Park Village ,San Diego,CA,5122.33,0.8,32.91778866201639,-117.20061974599957,MountainBikeRide,1,2026-05-12 14:41:47,2026-05-12 14:41:47,1387,1387,2026-05-12 14:41:47,,140.1
3413195,Short Climb Eastbound,San Diego,CA,164.28,8.0,32.919386671856046,-117.19521375373006,MountainBikeRide,1,2026-05-12 14:44:10,2026-05-12 14:44:10,207,207,2026-05-12 14:44:10,,130.9
10577765,The Tunnel (aka what's left of the tunnels),San Diego,California,2422.9,-1.4,32.94743,-117.163173,MountainBikeRide,1,2026-05-14 13:02:04,2026-05-14 13:02:04,1165,1165,2026-05-14 13:02:04,,133.6
13272069,Tunnel 4 Downhill,San Diego,California,832.8,-5.4,32.947768,-117.163111,MountainBikeRide,1,2026-05-14 13:02:18,2026-05-14 13:02:18,181,181,2026-05-14 13:02:18,,120.6
29151053,Late Cobbles n Appendix ST,San Diego,California,1494.7,1.6,32.937266,-117.177857,MountainBikeRide,1,2026-05-18 15:27:03,2026-05-18 15:27:03,669,669,2026-05-18 15:27:03,,132.8
32874724,Park Blvd - Camino del Sur to Black Mountain,San Diego,California,2480.3,2.0,32.940321,-117.150626,EBikeRide,1,2026-05-22 16:44:42,2026-05-22 16:44:42,446,446,2026-05-22 16:44:42,,122.6
21026748,Park to Summit ,San Diego,California,3296.0,6.8,32.971194,-117.117334,MountainBikeRide,1,2026-05-24 09:23:59,2026-05-24 09:23:59,2166,2166,2026-05-24 09:23:59,,151.8
755760,Black Mtn - Top,San Diego,CA,1127.04,7.5,32.98160039978023,-117.1129282523493,MountainBikeRide,1,2026-05-24 09:49:54,2026-05-24 09:49:54,695,695,2026-05-24 09:49:54,,159.5
4784611,full out sprint... if you got it in you,San Diego,CA,532.1,7.6,32.979806,-117.116488,MountainBikeRide,1,2026-05-24 09:54:41,2026-05-24 09:54:41,313,313,2026-05-24 09:54:41,,165.2
4302887,Black Mountain final sprint from gate,San Diego,CA,334.9,6.5,32.981624,-117.117447,MountainBikeRide,1,2026-05-24 09:57:03,2026-05-24 09:57:03,174,174,2026-05-24 09:57:03,,164.6
8772606,Scarface,San Diego,California,323.2,-20.5,32.979735,-117.116915,MountainBikeRide,1,2026-05-24 10:07:20,2026-05-24 10:07:20,380,380,2026-05-24 10:07:20,,132.3
10927749,Flying Spaghetti Monster,San Diego,California,199.3,9.3,32.973219,-117.117492,MountainBikeRide,1,2026-05-24 10:24:41,2026-05-24 10:24:41,103,103,2026-05-24 10:24:41,,157.8
33801321,NsideBridgeloop,San Diego,California,894.3,-0.1,32.927392,-117.178741,MountainBikeRide,1,2026-06-01 15:37:35,2026-06-01 15:37:35,310,310,2026-06-01 15:37:35,,154.5
3569337,BM to PV ,San Diego,CA,1786.93,-0.5,32.94054393656552,-117.12931606918573,MountainBikeRide,1,2026-06-02 14:31:40,2026-06-02 14:31:40,435,435,2026-06-02 14:31:40,,130.6
5067939,Ranch House to Park Village,San Diego,CA,1722.4,-0.8,32.940885,-117.139336,MountainBikeRide,1,2026-06-02 14:35:52,2026-06-02 14:35:52,437,437,2026-06-02 14:35:52,,129.7
4377298,Ranch House Road Climb,Escondido,CA,693.4,7.9,33.167001,-117.051878,MountainBikeRide,1,2026-06-07 08:50:54,2026-06-07 08:50:54,402,402,2026-06-07 08:50:54,,144.4
2654842,"Daley Ranch - Jack Creek Meadow West, Ranch House to Hidden Spring",Escondido,CA,2270.0,1.8,33.18102731835097,-117.05023474059999,MountainBikeRide,1,2026-06-07 09:02:39,2026-06-07 09:02:39,796,796,2026-06-07 09:02:39,,129.5
13974218,CAHS MTB Team Sprint,Escondido,California,205.7,1.5,33.181048,-117.050228,MountainBikeRide,1,2026-06-07 09:02:39,2026-06-07 09:02:39,51,51,2026-06-07 09:02:39,,124.5
1325749,"Cardiac Hill, Stumpy's Revenge!",Valley Center,CA,1625.33,8.4,33.201311,-117.051507,MountainBikeRide,1,2026-06-07 09:15:55,2026-06-07 09:15:55,1319,1319,2026-06-07 09:15:55,,142.3
2606636,cardiac uphill first half,Valley Center,CA,642.33,13.3,33.2013182204781,-117.05163654453571,MountainBikeRide,1,2026-06-07 09:15:58,2026-06-07 09:15:58,715,715,2026-06-07 09:15:58,,141.4
4907484,Cardiac Hill - first steepest section only,Escondido,CA,230.3,18.1,33.201375,-117.051918,MountainBikeRide,1,2026-06-07 09:16:08,2026-06-07 09:16:08,437,437,2026-06-07 09:16:08,,137.2
10183786,Top of Hidden Spring - Don't break traction,Valley Center,California,86.3,17.3,33.200641,-117.060635,MountainBikeRide,1,2026-06-07 09:36:14,2026-06-07 09:36:14,100,100,2026-06-07 09:36:14,,151.0
